=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|2004-10  |numeric   | 2215|     NA|     NA|          NA| 220045.85| 180015.19|  32300|  164500|  3560700|
|2004-11  |numeric   | 2212|     NA|     NA|          NA| 222262.45| 181991.99|  31000|  166000|  3573700|
|2004-12  |numeric   | 2212|     NA|     NA|          NA| 224466.45| 183953.06|  31300|  167200|  3592500|
|2005-01  |numeric   | 2212|     NA|     NA|          NA| 226682.42| 186067.06|  32000|  168500|  3646800|
|2005-02  |numeric   | 2173|     NA|     NA|          NA| 228732.65| 188165.03|  32900|  169900|  3711100|
|2005-03  |numeric   | 2154|     NA|     NA|          NA| 231111.18| 190547.02|  34400|  171300|  3748300|
|2005-04  |numeric   | 2154|     NA|     NA|          NA| 233554.96| 192833.21|  35900|  173000|  3751000|
|2005-05  |numeric   | 2154|     NA|     NA|          NA| 235923.20| 194937.50|  36400|  174800|  3733000|
|2005-06  |numeric   | 2154|     NA|     NA|          NA| 238238.18| 196953.25|  36100|  176600|  3712600|
|2005-07  |numeric   | 2154|     NA|     NA|          NA| 240546.05| 199036.58|  35900|  178300|  3740500|
|2005-08  |numeric   | 2119|     NA|     NA|          NA| 242560.25| 201267.67|  35800|  179700|  3787500|
|2005-09  |numeric   | 2116|     NA|     NA|          NA| 244673.19| 203110.47|  35900|  181300|  3800000|
|2005-10  |numeric   | 2114|     NA|     NA|          NA| 246676.02| 204851.35|  35800|  182600|  3796700|
|2005-11  |numeric   | 2114|     NA|     NA|          NA| 248585.72| 206494.91|  34100|  183900|  3825800|
|2005-12  |numeric   | 2114|     NA|     NA|          NA| 250147.33| 207785.30|  32900|  185200|  3861400|
|2006-01  |numeric   | 2112|     NA|     NA|          NA| 251294.67| 208666.55|  32400|  186700|  3873300|
|2006-02  |numeric   | 2058|     NA|     NA|          NA| 251826.90| 209083.64|  32300|  187300|  3844400|
|2006-03  |numeric   | 2058|     NA|     NA|          NA| 252743.84| 209604.85|  31900|  188100|  3817200|
|2006-04  |numeric   | 2057|     NA|     NA|          NA| 253610.31| 210213.49|  31500|  188900|  3816700|
|2006-05  |numeric   | 2057|     NA|     NA|          NA| 254213.24| 210605.70|  31500|  189850|  3814400|
|2006-06  |numeric   | 2057|     NA|     NA|          NA| 254572.93| 210612.36|  31100|  190750|  3800500|
|2006-07  |numeric   | 2057|     NA|     NA|          NA| 254753.11| 210384.71|  30700|  191600|  3787600|
|2006-08  |numeric   | 2034|     NA|     NA|          NA| 254677.57| 209997.53|  30600|  192100|  3788000|
|2006-09  |numeric   | 2033|     NA|     NA|          NA| 254639.23| 209690.89|  30700|  192450|  3789800|
|2006-10  |numeric   | 2032|     NA|     NA|          NA| 254515.44| 209317.43|  31100|  192800|  3797400|
|2006-11  |numeric   | 2032|     NA|     NA|          NA| 254340.93| 208935.90|  32300|  192900|  3797300|
|2006-12  |numeric   | 2032|     NA|     NA|          NA| 254007.57| 208435.65|  33300|  192700|  3782400|
|2007-01  |numeric   | 2031|     NA|     NA|          NA| 253669.72| 207994.25|  33600|  192500|  3757900|
|2007-02  |numeric   | 2019|     NA|     NA|          NA| 253432.07| 207761.91|  33400|  192600|  3758200|
|2007-03  |numeric   | 2017|     NA|     NA|          NA| 253323.71| 207713.68|  33400|  192600|  3765600|
|2007-04  |numeric   | 2017|     NA|     NA|          NA| 253098.85| 207522.33|  33700|  192500|  3766800|
|2007-05  |numeric   | 2017|     NA|     NA|          NA| 252732.68| 207148.81|  34100|  192300|  3774600|
|2007-06  |numeric   | 2016|     NA|     NA|          NA| 252168.23| 206619.60|  34600|  191800|  3794800|
|2007-07  |numeric   | 2016|     NA|     NA|          NA| 251449.38| 205930.86|  35300|  191700|  3789200|
|2007-08  |numeric   | 1987|     NA|     NA|          NA| 250385.08| 205034.08|  36200|  191100|  3769500|
|2007-09  |numeric   | 1985|     NA|     NA|          NA| 249489.62| 204236.74|  36500|  190800|  3749600|
|2007-10  |numeric   | 1985|     NA|     NA|          NA| 248545.09| 203504.60|  36100|  190100|  3717200|
|2007-11  |numeric   | 1985|     NA|     NA|          NA| 247530.13| 202642.17|  35400|  189300|  3676000|
|2007-12  |numeric   | 1985|     NA|     NA|          NA| 246217.83| 201437.44|  35000|  188500|  3638500|
|2008-01  |numeric   | 1985|     NA|     NA|          NA| 244607.91| 199993.24|  34600|  187500|  3603800|
|2008-02  |numeric   | 1975|     NA|     NA|          NA| 242725.54| 198370.16|  34300|  186100|  3577400|
|2008-03  |numeric   | 1964|     NA|     NA|          NA| 240709.53| 196486.60|  34200|  184700|  3563600|
|2008-04  |numeric   | 1967|     NA|     NA|          NA| 238790.58| 194654.88|  34100|  183400|  3547300|
|2008-05  |numeric   | 1963|     NA|     NA|          NA| 236774.28| 192837.01|  33500|  182100|  3532400|
|2008-06  |numeric   | 1963|     NA|     NA|          NA| 234810.88| 191144.16|  32700|  180750|  3516600|
|2008-07  |numeric   | 1963|     NA|     NA|          NA| 232900.56| 189484.72|  32500|  179200|  3479300|
|2008-08  |numeric   | 1884|     NA|     NA|          NA| 230558.25| 187514.19|  32800|  177600|  3415100|
|2008-09  |numeric   | 1884|     NA|     NA|          NA| 228764.66| 185974.90|  32200|  176400|  3353700|
|2008-10  |numeric   | 1883|     NA|     NA|          NA| 226920.11| 184309.01|  31300|  174900|  3304900|
|2008-11  |numeric   | 1883|     NA|     NA|          NA| 224817.58| 182342.60|  30400|  173500|  3252400|
|2008-12  |numeric   | 1879|     NA|     NA|          NA| 223260.23| 180799.06|  30000|  172400|  3193900|
|2009-01  |numeric   | 1879|     NA|     NA|          NA| 222582.58| 179933.94|  29800|  171900|  3134400|
|2009-02  |numeric   | 1867|     NA|     NA|          NA| 221743.99| 178833.49|  29700|  171200|  3069500|
|2009-03  |numeric   | 1880|     NA|     NA|          NA| 220420.95| 177158.84|  29600|  170300|  3015000|
|2009-04  |numeric   | 1845|     NA|     NA|          NA| 218733.33| 175247.59|  29400|  168800|  2984300|
|2009-05  |numeric   | 1844|     NA|     NA|          NA| 217184.28| 173717.39|  29300|  167500|  2967200|
|2009-06  |numeric   | 1806|     NA|     NA|          NA| 215499.56| 172358.21|  29200|  166000|  2963400|
|2009-07  |numeric   | 1804|     NA|     NA|          NA| 214268.37| 171460.79|  29100|  165000|  2972100|
|2009-08  |numeric   | 1518|     NA|     NA|          NA| 211866.83| 169575.76|  29400|  163400|  2986800|
|2009-09  |numeric   | 1515|     NA|     NA|          NA| 211066.04| 169003.94|  29600|  162900|  3000200|
|2009-10  |numeric   | 1515|     NA|     NA|          NA| 210418.45| 168579.84|  30200|  162100|  3023500|
|2009-11  |numeric   | 1515|     NA|     NA|          NA| 209969.12| 168390.28|  31400|  161450|  3037300|
|2009-12  |numeric   | 1506|     NA|     NA|          NA| 209244.35| 167928.29|  31100|  160800|  3090000|
|2010-01  |numeric   | 1493|     NA|     NA|          NA| 208155.09| 167345.80|  29500|  159600|  3157600|
|2010-02  |numeric   | 1467|     NA|     NA|          NA| 207104.27| 166827.76|  29300|  158800|  3183000|
|2010-03  |numeric   | 1200|     NA|     NA|          NA| 205031.46| 165616.27|  30100|  157500|  3164200|
|2010-04  |numeric   | 1185|     NA|     NA|          NA| 204534.04| 165472.12|  30300|  157100|  3141100|
|2010-05  |numeric   | 1180|     NA|     NA|          NA| 204412.83| 167192.99|  30200|  156900|  3114500|
|2010-06  |numeric   | 1141|     NA|     NA|          NA| 204019.14| 167036.24|  30500|  156200|  3109000|
|2010-07  |numeric   | 1127|     NA|     NA|          NA| 203147.97| 166594.01|  30900|  155450|  3128000|
|2010-08  |numeric   |  380|     NA|     NA|          NA| 199526.31| 164383.11|  31000|  152100|  3139100|
|2010-09  |numeric   |  370|     NA|     NA|          NA| 198770.69| 164225.33|  30800|  151200|  3125400|
|2010-10  |numeric   |  365|     NA|     NA|          NA| 197909.35| 163700.98|  30500|  150600|  3099400|
|2010-11  |numeric   |  364|     NA|     NA|          NA| 197230.69| 163472.91|  29700|  150000|  3095500|
|2010-12  |numeric   |  363|     NA|     NA|          NA| 196508.01| 163342.98|  30200|  149600|  3118700|
|2011-01  |numeric   |  357|     NA|     NA|          NA| 195642.27| 163079.70|  31100|  148900|  3162900|
|2011-02  |numeric   |  315|     NA|     NA|          NA| 194640.89| 162554.34|  30800|  148200|  3207600|
|2011-03  |numeric   |  313|     NA|     NA|          NA| 193924.57| 162253.84|  29800|  147600|  3207400|
|2011-04  |numeric   |  313|     NA|     NA|          NA| 193206.75| 162019.89|  29100|  147000|  3178400|
|2011-05  |numeric   |  313|     NA|     NA|          NA| 192540.26| 161789.85|  28500|  146600|  3157400|
|2011-06  |numeric   |  311|     NA|     NA|          NA| 191977.65| 161588.31|  27900|  146000|  3136100|
|2011-07  |numeric   |  307|     NA|     NA|          NA| 191386.85| 161304.67|  27800|  145400|  3105900|
|2011-08  |numeric   |  260|     NA|     NA|          NA| 190580.83| 160722.28|  28400|  144900|  3093200|
|2011-09  |numeric   |  256|     NA|     NA|          NA| 190003.99| 160340.46|  29200|  144500|  3123500|
|2011-10  |numeric   |  254|     NA|     NA|          NA| 189628.28| 160666.96|  29700|  144000|  3172000|
|2011-11  |numeric   |  254|     NA|     NA|          NA| 189279.35| 160656.91|  30100|  143700|  3210600|
|2011-12  |numeric   |  254|     NA|     NA|          NA| 188988.34| 160505.63|  30700|  143500|  3228000|
|2012-01  |numeric   |  246|     NA|     NA|          NA| 188656.36| 160267.02|  31200|  143200|  3233600|
|2012-02  |numeric   |  210|     NA|     NA|          NA| 188347.20| 160252.85|  31500|  142800|  3264900|
|2012-03  |numeric   |  210|     NA|     NA|          NA| 188528.62| 160881.57|  31300|  142900|  3349500|
|2012-04  |numeric   |  210|     NA|     NA|          NA| 188863.10| 161750.29|  31200|  143100|  3456600|
|2012-05  |numeric   |  210|     NA|     NA|          NA| 189253.02| 162830.80|  30900|  143200|  3576800|
|2012-06  |numeric   |  218|     NA|     NA|          NA| 189815.56| 164130.34|  30100|  143500|  3684900|
|2012-07  |numeric   |  209|     NA|     NA|          NA| 190491.19| 165447.14|  29800|  144000|  3757800|
|2012-08  |numeric   |  163|     NA|     NA|          NA| 191171.20| 166621.96|  29300|  144350|  3799400|
|2012-09  |numeric   |  163|     NA|     NA|          NA| 191874.27| 167835.04|  28800|  144800|  3839400|
|2012-10  |numeric   |  160|     NA|     NA|          NA| 192611.82| 169116.63|  28500|  145200|  3882100|
|2012-11  |numeric   |  160|     NA|     NA|          NA| 193515.71| 170661.78|  28000|  145900|  3946400|
|2012-12  |numeric   |  160|     NA|     NA|          NA| 194399.38| 172114.61|  26500|  146300|  3969500|
|2013-01  |numeric   |  156|     NA|     NA|          NA| 195168.19| 173493.12|  26100|  146600|  3960200|
|2013-02  |numeric   |  129|     NA|     NA|          NA| 195986.88| 175134.07|  26200|  146800|  3959300|
|2013-03  |numeric   |  129|     NA|     NA|          NA| 197153.58| 177211.15|  26400|  147350|  4001600|
|2013-04  |numeric   |  128|     NA|     NA|          NA| 198481.75| 179380.81|  26700|  147700|  4033700|
|2013-05  |numeric   |  128|     NA|     NA|          NA| 199910.31| 181560.99|  27100|  148200|  4036200|
|2013-06  |numeric   |  128|     NA|     NA|          NA| 201400.09| 183805.46|  26800|  148900|  4038800|
|2013-07  |numeric   |  125|     NA|     NA|          NA| 202843.09| 185914.77|  26500|  149550|  4043500|
|2013-08  |numeric   |   34|     NA|     NA|          NA| 203775.85| 187351.29|  26400|  150100|  4031100|
|2013-09  |numeric   |   33|     NA|     NA|          NA| 204931.59| 188614.47|  26300|  150700|  4006900|
|2013-10  |numeric   |   26|     NA|     NA|          NA| 205917.32| 189754.35|  26400|  151500|  3991700|
|2013-11  |numeric   |   25|     NA|     NA|          NA| 206788.15| 191067.76|  26900|  151900|  4002100|
|2013-12  |numeric   |   25|     NA|     NA|          NA| 207535.09| 192371.99|  27400|  152200|  4043000|
|2014-01  |numeric   |   22|     NA|     NA|          NA| 208248.60| 193603.15|  27500|  152500|  4072600|
|2014-02  |numeric   |    0|     NA|     NA|          NA| 208977.73| 194871.66|  27800|  152600|  4086000|
|2014-03  |numeric   |    0|     NA|     NA|          NA| 209814.54| 196188.18|  28500|  153200|  4106400|
|2014-04  |numeric   |    0|     NA|     NA|          NA| 210639.69| 197438.92|  28800|  153800|  4136900|
|2014-05  |numeric   |    0|     NA|     NA|          NA| 211483.60| 198684.19|  29100|  154300|  4159600|
|2014-06  |numeric   |    0|     NA|     NA|          NA| 212398.93| 200104.81|  29300|  154900|  4176400|
|2014-07  |numeric   |    0|     NA|     NA|          NA| 213304.65| 201593.97|  29400|  155500|  4214900|
|2014-08  |numeric   |    0|     NA|     NA|          NA| 214164.68| 203121.76|  29600|  155900|  4280800|
|2014-09  |numeric   |    0|     NA|     NA|          NA| 215010.06| 204824.72|  29200|  156400|  4384800|
|2014-10  |numeric   |    0|     NA|     NA|          NA| 215870.70| 206641.36|  28800|  156800|  4501700|
|2014-11  |numeric   |    0|     NA|     NA|          NA| 216667.79| 207996.63|  29100|  157100|  4577400|
|2014-12  |numeric   |    0|     NA|     NA|          NA| 217332.73| 208869.27|  29400|  157400|  4595600|
|2015-01  |numeric   |    0|     NA|     NA|          NA| 217988.21| 209987.74|  29100|  157700|  4629400|
|2015-02  |numeric   |    0|     NA|     NA|          NA| 218907.01| 211973.39|  28700|  158100|  4749600|
|2015-03  |numeric   |    0|     NA|     NA|          NA| 220039.36| 214164.77|  28400|  158600|  4908700|
|2015-04  |numeric   |   12|     NA|     NA|          NA| 221229.73| 215998.63|  28300|  159200|  5050800|
|2015-05  |numeric   |    0|     NA|     NA|          NA| 222308.85| 217428.87|  28500|  159800|  5171000|
|2015-06  |numeric   |    0|     NA|     NA|          NA| 223488.93| 218955.09|  29500|  160500|  5268900|
|2015-07  |numeric   |    0|     NA|     NA|          NA| 224669.82| 220529.81|  30100|  161300|  5348400|
|2015-08  |numeric   |    0|     NA|     NA|          NA| 225824.60| 222157.63|  30000|  162100|  5425600|
|2015-09  |numeric   |    1|     NA|     NA|          NA| 226982.67| 223525.33|  29800|  162600|  5454600|
|2015-10  |numeric   |    2|     NA|     NA|          NA| 228138.71| 224762.16|  29200|  163300|  5495000|
|2015-11  |numeric   |    0|     NA|     NA|          NA| 229203.89| 225913.09|  28600|  164200|  5584600|
|2015-12  |numeric   |    0|     NA|     NA|          NA| 230149.61| 226957.53|  28200|  164700|  5656300|
|2016-01  |numeric   |    0|     NA|     NA|          NA| 231057.83| 228262.77|  28200|  165500|  5710300|
|2016-02  |numeric   |   18|     NA|     NA|          NA| 231933.89| 229918.84|  28600|  165900|  5802000|
|2016-03  |numeric   |   18|     NA|     NA|          NA| 233002.79| 231334.18|  29100|  166500|  5879300|
|2016-04  |numeric   |   18|     NA|     NA|          NA| 234037.35| 232193.85|  29800|  167100|  5887000|
|2016-05  |numeric   |   18|     NA|     NA|          NA| 234935.12| 232451.86|  30400|  167800|  5846900|
|2016-06  |numeric   |    0|     NA|     NA|          NA| 235763.55| 231641.74|  30500|  168700|  5844800|
|2016-07  |numeric   |    0|     NA|     NA|          NA| 236520.76| 231147.65|  30800|  169400|  5908400|
|2016-08  |numeric   |    0|     NA|     NA|          NA| 237522.40| 231855.70|  30600|  170000|  6016300|
|2016-09  |numeric   |    0|     NA|     NA|          NA| 238948.74| 233799.35|  30400|  170900|  6130600|
|2016-10  |numeric   |    0|     NA|     NA|          NA| 240592.44| 236054.76|  30900|  171700|  6208800|
|2016-11  |numeric   |    0|     NA|     NA|          NA| 242258.77| 238323.14|  31500|  172800|  6207800|
|2016-12  |numeric   |   50|     NA|     NA|          NA| 243987.31| 240323.03|  31800|  174000|  6214800|
|2017-01  |numeric   |    0|     NA|     NA|          NA| 244806.71| 240868.49|  32100|  174600|  6265400|
|2017-02  |numeric   |    0|     NA|     NA|          NA| 245792.12| 241105.96|  31900|  175300|  6251400|
|2017-03  |numeric   |    0|     NA|     NA|          NA| 246763.06| 241301.26|  31200|  176100|  6179400|
|2017-04  |numeric   |    0|     NA|     NA|          NA| 247727.11| 242018.09|  30600|  177000|  6220000|
|2017-05  |numeric   |    0|     NA|     NA|          NA| 248729.54| 243016.25|  30600|  178000|  6334000|
|2017-06  |numeric   |    0|     NA|     NA|          NA| 249653.36| 243873.29|  30900|  178900|  6373700|
|2017-07  |numeric   |    0|     NA|     NA|          NA| 250493.42| 244540.18|  31400|  179200|  6370200|
|2017-08  |numeric   |    0|     NA|     NA|          NA| 251428.72| 245265.99|  32600|  179800|  6398900|
|2017-09  |numeric   |    0|     NA|     NA|          NA| 252234.73| 245838.13|  32700|  180400|  6421400|
=========================================================================================

=========================================================================================
Filename: ../output/Zip_Zhvi_MiddleTier_yoy.csv
Key: zipcode, city, stateabb, msa, county.
Dimension: 15369 x 251.

|var      |type      | n_NA| ch.min| ch.max| ch.n_unique|      num.mean|       num.sd|       num.p0|      num.p50|     num.p100|
|:--------|:---------|----:|------:|------:|-----------:|-------------:|------------:|------------:|------------:|------------:|
|city     |character |    0|      3|     30|        8223|            NA|           NA|           NA|           NA|           NA|
|stateabb |character |    0|      2|      2|          51|            NA|           NA|           NA|           NA|           NA|
|msa      |character |    0|      0|     34|         734|            NA|           NA|           NA|           NA|           NA|
|county   |character |    0|      3|     22|        1235|            NA|           NA|           NA|           NA|           NA|
|zipcode  |numeric   |    0|     NA|     NA|          NA| 46262.2261696| 2.893622e+04| 1001.0000000|  4.42880e+04| 9.990100e+04|
|1997-04  |numeric   | 4471|     NA|     NA|          NA|     0.0279140| 6.323080e-02|   -0.4729981|  2.74132e-02| 5.103627e-01|
|1997-05  |numeric   | 4346|     NA|     NA|          NA|     0.0294506| 6.148240e-02|   -0.4711538|  2.81974e-02| 5.059102e-01|
|1997-06  |numeric   | 4321|     NA|     NA|          NA|     0.0318308| 6.080210e-02|   -0.4621027|  2.96562e-02| 4.943311e-01|
|1997-07  |numeric   | 4314|     NA|     NA|          NA|     0.0348270| 6.046670e-02|   -0.4691358|  3.16456e-02| 4.975669e-01|
|1997-08  |numeric   | 4302|     NA|     NA|          NA|     0.0377421| 6.023570e-02|   -0.4675000|  3.36741e-02| 5.126354e-01|
|1997-09  |numeric   | 4302|     NA|     NA|          NA|     0.0405228| 5.978390e-02|   -0.4240000|  3.64794e-02| 5.005889e-01|
|1997-10  |numeric   | 4302|     NA|     NA|          NA|     0.0431351| 5.900090e-02|   -0.3550296|  3.90764e-02| 4.685714e-01|
|1997-11  |numeric   | 4295|     NA|     NA|          NA|     0.0454858| 5.861340e-02|   -0.3019244|  4.12621e-02| 4.746622e-01|
|1997-12  |numeric   | 4295|     NA|     NA|          NA|     0.0476239| 5.813850e-02|   -0.3110048|  4.39258e-02| 5.281174e-01|
|1998-01  |numeric   | 4249|     NA|     NA|          NA|     0.0491207| 5.747340e-02|   -0.3524976|  4.51807e-02| 5.735294e-01|
|1998-02  |numeric   | 3616|     NA|     NA|          NA|     0.0499835| 5.861220e-02|   -0.4691675|  4.61869e-02| 5.673077e-01|
|1998-03  |numeric   | 3572|     NA|     NA|          NA|     0.0508254| 5.809030e-02|   -0.4471812|  4.66102e-02| 5.218391e-01|
|1998-04  |numeric   | 3628|     NA|     NA|          NA|     0.0514371| 5.800620e-02|   -0.4271445|  4.65116e-02| 4.605263e-01|
|1998-05  |numeric   | 3794|     NA|     NA|          NA|     0.0514860| 5.777090e-02|   -0.4039379|  4.61073e-02| 4.195046e-01|
|1998-06  |numeric   | 3792|     NA|     NA|          NA|     0.0510320| 5.770040e-02|   -0.4019934|  4.54921e-02| 4.838710e-01|
|1998-07  |numeric   | 3569|     NA|     NA|          NA|     0.0508871| 5.816450e-02|   -0.4048822|  4.48535e-02| 5.564738e-01|
|1998-08  |numeric   | 3390|     NA|     NA|          NA|     0.0506990| 6.028450e-02|   -0.3994823|  4.47036e-02| 6.136986e-01|
|1998-09  |numeric   | 3387|     NA|     NA|          NA|     0.0509373| 6.023250e-02|   -0.3800539|  4.47486e-02| 6.579572e-01|
|1998-10  |numeric   | 3387|     NA|     NA|          NA|     0.0513233| 6.026790e-02|   -0.3503305|  4.47989e-02| 7.138686e-01|
|1998-11  |numeric   | 3381|     NA|     NA|          NA|     0.0515672| 6.055690e-02|   -0.3613861|  4.51930e-02| 7.685714e-01|
|1998-12  |numeric   | 3372|     NA|     NA|          NA|     0.0517904| 6.074410e-02|   -0.3970223|  4.50875e-02| 7.776243e-01|
|1999-01  |numeric   | 3349|     NA|     NA|          NA|     0.0517203| 6.164660e-02|   -0.4237500|  4.48249e-02| 7.430093e-01|
|1999-02  |numeric   | 3100|     NA|     NA|          NA|     0.0515760| 6.539410e-02|   -0.4396083|  4.45997e-02| 7.111717e-01|
|1999-03  |numeric   | 3099|     NA|     NA|          NA|     0.0519830| 6.614500e-02|   -0.4389698|  4.50785e-02| 7.288802e-01|
|1999-04  |numeric   | 3149|     NA|     NA|          NA|     0.0530337| 6.653730e-02|   -0.4303944|  4.67305e-02| 7.877551e-01|
|1999-05  |numeric   | 3297|     NA|     NA|          NA|     0.0550208| 6.724000e-02|   -0.4480620|  4.89666e-02| 8.142292e-01|
|1999-06  |numeric   | 3284|     NA|     NA|          NA|     0.0575323| 6.829170e-02|   -0.4627575|  5.16546e-02| 8.318264e-01|
|1999-07  |numeric   | 3004|     NA|     NA|          NA|     0.0606792| 6.897360e-02|   -0.4555189|  5.42373e-02| 9.250646e-01|
|1999-08  |numeric   | 2942|     NA|     NA|          NA|     0.0616654| 6.878260e-02|   -0.4415030|  5.55175e-02| 8.810127e-01|
|1999-09  |numeric   | 2942|     NA|     NA|          NA|     0.0626516| 6.813210e-02|   -0.4169643|  5.60345e-02| 7.684729e-01|
|1999-10  |numeric   | 2927|     NA|     NA|          NA|     0.0635538| 6.782990e-02|   -0.3693182|  5.68989e-02| 6.998224e-01|
|1999-11  |numeric   | 2882|     NA|     NA|          NA|     0.0647231| 6.778490e-02|   -0.3348624|  5.76923e-02| 7.337770e-01|
|1999-12  |numeric   | 2882|     NA|     NA|          NA|     0.0656886| 6.827090e-02|   -0.3532182|  5.89011e-02| 7.880259e-01|
|2000-01  |numeric   | 2882|     NA|     NA|          NA|     0.0669777| 6.951750e-02|   -0.3745981|  5.99129e-02| 7.937984e-01|
|2000-02  |numeric   | 2841|     NA|     NA|          NA|     0.0686885| 7.151900e-02|   -0.4038462|  6.11914e-02| 7.749627e-01|
|2000-03  |numeric   | 2841|     NA|     NA|          NA|     0.0699096| 7.293750e-02|   -0.4356121|  6.22389e-02| 7.579618e-01|
|2000-04  |numeric   | 2841|     NA|     NA|          NA|     0.0708275| 7.418890e-02|   -0.4442649|  6.30333e-02| 7.644172e-01|
|2000-05  |numeric   | 2833|     NA|     NA|          NA|     0.0717239| 7.511090e-02|   -0.4168067|  6.37697e-02| 7.932692e-01|
|2000-06  |numeric   | 2816|     NA|     NA|          NA|     0.0726449| 7.583300e-02|   -0.3789474|  6.44884e-02| 8.701923e-01|
|2000-07  |numeric   | 2816|     NA|     NA|          NA|     0.0734316| 7.591090e-02|   -0.3593179|  6.48995e-02| 8.857809e-01|
|2000-08  |numeric   | 2776|     NA|     NA|          NA|     0.0739526| 7.583030e-02|   -0.3522538|  6.51974e-02| 8.267544e-01|
|2000-09  |numeric   | 2776|     NA|     NA|          NA|     0.0746902| 7.469790e-02|   -0.3344828|  6.52819e-02| 7.593361e-01|
|2000-10  |numeric   | 2776|     NA|     NA|          NA|     0.0753201| 7.339730e-02|   -0.2991803|  6.55941e-02| 6.732283e-01|
|2000-11  |numeric   | 2776|     NA|     NA|          NA|     0.0757662| 7.232640e-02|   -0.2929155|  6.60066e-02| 5.924528e-01|
|2000-12  |numeric   | 2776|     NA|     NA|          NA|     0.0761952| 7.111320e-02|   -0.2795549|  6.64557e-02| 5.294715e-01|
|2001-01  |numeric   | 2939|     NA|     NA|          NA|     0.0765434| 6.971780e-02|   -0.2601215|  6.70967e-02| 6.086957e-01|
|2001-02  |numeric   | 2743|     NA|     NA|          NA|     0.0764443| 6.845820e-02|   -0.3046154|  6.74246e-02| 6.939655e-01|
|2001-03  |numeric   | 2743|     NA|     NA|          NA|     0.0765434| 6.771040e-02|   -0.3601190|  6.73757e-02| 7.719547e-01|
|2001-04  |numeric   | 2743|     NA|     NA|          NA|     0.0767937| 6.751480e-02|   -0.3850659|  6.82141e-02| 8.477654e-01|
|2001-05  |numeric   | 2741|     NA|     NA|          NA|     0.0766874| 6.746970e-02|   -0.3967789|  6.82241e-02| 8.940217e-01|
|2001-06  |numeric   | 2741|     NA|     NA|          NA|     0.0759581| 6.749590e-02|   -0.4035346|  6.79976e-02| 8.834197e-01|
|2001-07  |numeric   | 2738|     NA|     NA|          NA|     0.0750306| 6.748710e-02|   -0.3931241|  6.68765e-02| 8.717310e-01|
|2001-08  |numeric   | 2696|     NA|     NA|          NA|     0.0738729| 6.861410e-02|   -0.3804971|  6.65025e-02| 8.623188e-01|
|2001-09  |numeric   | 2696|     NA|     NA|          NA|     0.0733146| 6.878420e-02|   -0.3704475|  6.58153e-02| 8.250290e-01|
|2001-10  |numeric   | 2694|     NA|     NA|          NA|     0.0724212| 6.846070e-02|   -0.3469388|  6.51112e-02| 7.368421e-01|
|2001-11  |numeric   | 2693|     NA|     NA|          NA|     0.0712777| 6.816690e-02|   -0.3542714|  6.48058e-02| 6.172840e-01|
|2001-12  |numeric   | 2692|     NA|     NA|          NA|     0.0700443| 6.804460e-02|   -0.3268229|  6.43275e-02| 5.255474e-01|
|2002-01  |numeric   | 2857|     NA|     NA|          NA|     0.0693643| 6.812380e-02|   -0.2654746|  6.37652e-02| 5.326087e-01|
|2002-02  |numeric   | 2672|     NA|     NA|          NA|     0.0675412| 6.843550e-02|   -0.2491987|  6.14525e-02| 6.208791e-01|
|2002-03  |numeric   | 2630|     NA|     NA|          NA|     0.0661650| 6.838710e-02|   -0.2970219|  5.93849e-02| 7.044199e-01|
|2002-04  |numeric   | 2630|     NA|     NA|          NA|     0.0651799| 6.837660e-02|   -0.3190840|  5.78265e-02| 7.364130e-01|
|2002-05  |numeric   | 2630|     NA|     NA|          NA|     0.0647929| 6.851760e-02|   -0.3054075|  5.65657e-02| 7.447368e-01|
|2002-06  |numeric   | 2630|     NA|     NA|          NA|     0.0654569| 6.889700e-02|   -0.2560880|  5.67742e-02| 7.411168e-01|
|2002-07  |numeric   | 2630|     NA|     NA|          NA|     0.0670183| 6.935710e-02|   -0.2434158|  5.77933e-02| 7.346437e-01|
|2002-08  |numeric   | 2611|     NA|     NA|          NA|     0.0687617| 6.990120e-02|   -0.2569832|  5.77780e-02| 6.697674e-01|
|2002-09  |numeric   | 2609|     NA|     NA|          NA|     0.0705813| 7.034540e-02|   -0.2704203|  5.91071e-02| 6.021739e-01|
|2002-10  |numeric   | 2609|     NA|     NA|          NA|     0.0726266| 7.104300e-02|   -0.2735924|  6.04867e-02| 5.646817e-01|
|2002-11  |numeric   | 2609|     NA|     NA|          NA|     0.0749869| 7.207340e-02|   -0.2647541|  6.29572e-02| 5.526316e-01|
|2002-12  |numeric   | 2609|     NA|     NA|          NA|     0.0773796| 7.318240e-02|   -0.1969925|  6.52953e-02| 5.913706e-01|
|2003-01  |numeric   | 2609|     NA|     NA|          NA|     0.0792727| 7.461160e-02|   -0.1988677|  6.69607e-02| 6.803069e-01|
|2003-02  |numeric   | 2586|     NA|     NA|          NA|     0.0803503| 7.584360e-02|   -0.2249474|  6.78426e-02| 6.867168e-01|
